pipeline_version,window_id,pass_name,event_id,category_round_id,event,gender,round,video_id,youtube_url,start_seconds,end_seconds,fps,source_candidate_id,source_discovery_window_id,source_checkpoint_id,source_checkpoint_contract_sha256,source_review_windows_sha256,window_duration_seconds,media_download_required,production_use_allowed,athlete_scoring_allowed,athlete_comparison_allowed,elo_update_allowed
ifsc-boulder-anchor-discovery-v1,BAD26-V-7b613eefd1c2,verification,1479,10672,World Climbing Series Comunidad de Madrid 2026,Women,Final,oaOE27vV9tU,https://www.youtube.com/watch?v=oaOE27vV9tU,3723,3783,1.0,scene_6,BAD26-CR10672-oaOE27vV9tU-D003,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-d3c21098eb36,verification,1479,10672,World Climbing Series Comunidad de Madrid 2026,Women,Final,oaOE27vV9tU,https://www.youtube.com/watch?v=oaOE27vV9tU,3723,3783,1.0,anchor_6,BAD26-CR10672-oaOE27vV9tU-D003,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-0b916a6059c3,verification,1479,10672,World Climbing Series Comunidad de Madrid 2026,Women,Final,oaOE27vV9tU,https://www.youtube.com/watch?v=oaOE27vV9tU,4382,4442,1.0,anchor_01,BAD26-CR10672-oaOE27vV9tU-D004,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-92c94d04e02b,verification,1479,10672,World Climbing Series Comunidad de Madrid 2026,Women,Final,oaOE27vV9tU,https://www.youtube.com/watch?v=oaOE27vV9tU,4382,4442,1.0,scene_01,BAD26-CR10672-oaOE27vV9tU-D004,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-a5d3388d4c15,verification,1479,10672,World Climbing Series Comunidad de Madrid 2026,Women,Final,oaOE27vV9tU,https://www.youtube.com/watch?v=oaOE27vV9tU,4386,4446,1.0,anchor_02,BAD26-CR10672-oaOE27vV9tU-D004,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-74e6da733581,verification,1479,10672,World Climbing Series Comunidad de Madrid 2026,Women,Final,oaOE27vV9tU,https://www.youtube.com/watch?v=oaOE27vV9tU,6044,6104,1.0,anchor_01,BAD26-CR10672-oaOE27vV9tU-D005,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-8c8385f52ba1,verification,1479,10672,World Climbing Series Comunidad de Madrid 2026,Women,Final,oaOE27vV9tU,https://www.youtube.com/watch?v=oaOE27vV9tU,6044,6104,1.0,scene_01,BAD26-CR10672-oaOE27vV9tU-D005,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-a2c2cd609a2d,verification,1479,10672,World Climbing Series Comunidad de Madrid 2026,Women,Final,oaOE27vV9tU,https://www.youtube.com/watch?v=oaOE27vV9tU,6084,6144,1.0,scene_02,BAD26-CR10672-oaOE27vV9tU-D005,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-766018cb59d2,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,98,158,1.0,scene_001,BAD26-CR10669-sfA6nto-LFw-D001,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-d727354362e3,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,99,159,1.0,anchor_001,BAD26-CR10669-sfA6nto-LFw-D001,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-a20552ac1dd7,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,170,230,1.0,anchor_002,BAD26-CR10669-sfA6nto-LFw-D001,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-eae6606c447f,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,211,271,1.0,scene_002,BAD26-CR10669-sfA6nto-LFw-D001,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-9169c3f14eaf,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,309,369,1.0,anchor_003,BAD26-CR10669-sfA6nto-LFw-D001,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-286bcc929dd5,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,625,685,1.0,scene_003,BAD26-CR10669-sfA6nto-LFw-D001,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-45335a3394b3,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,626,686,1.0,anchor_004,BAD26-CR10669-sfA6nto-LFw-D001,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-27435db10d42,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,1419,1479,1.0,anchor_001,BAD26-CR10669-sfA6nto-LFw-D002,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-3b6db25cc0cd,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,1425,1485,1.0,scene_001,BAD26-CR10669-sfA6nto-LFw-D002,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-04fce8f1f38f,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,2867,2927,1.0,anchor_002,BAD26-CR10669-sfA6nto-LFw-D002,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-337be99efa78,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,2867,2927,1.0,scene_002,BAD26-CR10669-sfA6nto-LFw-D002,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-0464c8573647,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,2895,2955,1.0,anchor_01,BAD26-CR10669-sfA6nto-LFw-D003,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-2dac8fb12231,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,2935,2995,1.0,scene_01,BAD26-CR10669-sfA6nto-LFw-D003,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-4af74541aaa3,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,3011,3071,1.0,anchor_02,BAD26-CR10669-sfA6nto-LFw-D003,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-53e2356aa4d2,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,3095,3155,1.0,scene_02,BAD26-CR10669-sfA6nto-LFw-D003,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-6c5623b66aea,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,4316,4376,1.0,anchor_01,BAD26-CR10669-sfA6nto-LFw-D004,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-7a46a655b513,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,4316,4376,1.0,scene_01,BAD26-CR10669-sfA6nto-LFw-D004,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-a2447d4517a5,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,5764,5824,1.0,anchor_1,BAD26-CR10669-sfA6nto-LFw-D005,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-1e140e299b19,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,5772,5832,1.0,scene_1,BAD26-CR10669-sfA6nto-LFw-D005,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-7d72fcfa2230,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,5772,5832,1.0,anchor_2,BAD26-CR10669-sfA6nto-LFw-D005,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-c108daa05555,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,5990,6050,1.0,scene_2,BAD26-CR10669-sfA6nto-LFw-D005,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
ifsc-boulder-anchor-discovery-v1,BAD26-V-0bb37227b511,verification,1479,10669,World Climbing Series Comunidad de Madrid 2026,Men,Semi-final,sfA6nto-LFw,https://www.youtube.com/watch?v=sfA6nto-LFw,7213,7273,1.0,anchor_001,BAD26-CR10669-sfA6nto-LFw-D006,event-1479,24568cc893033b7e51bb0c040da2546460260b508cbd710a75cbad10381dfa3c,5e0e5bb22b7d5e2a475b283177bb945a8e7ea4ae499433674402eba3f19cce8e,60,False,False,False,False,False
