pool,country,rating_family,athletes,median_entry_elo,mean_entry_elo,entry_q25,entry_q75,median_change_first_3,mean_change_first_3,change_q25,change_q75,median_observed_events,median_prior_competitions
Boulder_Men,LAT,IFSC-ELO,12,1768.89343269977,1774.2553688538173,1763.58394136958,1775.8055182510923,-15.206498660080001,-11.859740140836399,-25.660057054083325,-3.3818285998937085,3.0,2.0
Boulder_Men,LAT,WC+-ELO,5,1780.4705009817048,1786.545265638678,1761.668269577752,1795.7337076584631,4.093341607342836,34.65941647744326,-6.822473447290577,32.05314392055493,1.0,4.0
Boulder_Men,LBN,IFSC-ELO,1,1765.2093165125657,1765.2093165125657,1765.2093165125657,1765.2093165125657,-1.4060685164188271,-1.4060685164188271,-1.4060685164188271,-1.4060685164188271,1.0,2.0
Boulder_Men,LIE,IFSC-ELO,1,1795.4430350875425,1795.4430350875425,1795.4430350875425,1795.4430350875425,-2.0685962466416186,-2.0685962466416186,-2.0685962466416186,-2.0685962466416186,3.0,2.0
Boulder_Men,LIE,WC+-ELO,1,1795.4430350875425,1795.4430350875425,1795.4430350875425,1795.4430350875425,0.1999229180223665,0.1999229180223665,0.1999229180223665,0.1999229180223665,1.0,2.0
Boulder_Men,LTU,Global-ELO,17,1770.3344016908857,1769.7513774285383,1763.6388174160631,1774.723789524399,-15.435033664161438,-19.87593963701758,-28.231721537651765,-11.453553414611179,3.0,2.0
Boulder_Men,LTU,IFSC-ELO,28,1770.8195762641915,1773.0904221952956,1766.1331666331462,1774.7305498399153,-19.533647918909992,-21.086486114614566,-28.95219304138209,-12.268180366713523,3.0,2.0
Boulder_Men,LTU,WC+-ELO,18,1764.5287692835614,1764.035608937024,1756.869829631481,1770.414954548045,-7.033844799828785,-8.164087857936908,-16.72979100023514,2.1456855758088977,1.0,3.0
Boulder_Men,LUX,Global-ELO,5,1797.173041310141,1841.8297271717765,1784.5791912258285,1833.4633072842014,0.0,-14.561926338073409,-31.932391736067302,0.0,1.0,4.0
Boulder_Men,LUX,IFSC-ELO,5,1783.4827004027868,1795.522520800028,1767.8121584394182,1817.8487786398375,-2.388666689525053,6.897946920671939,-8.658829391742302,15.614528644363872,2.0,2.0
Boulder_Men,LUX,WC+-ELO,3,1835.2338231332499,1859.7956097061149,1809.990610184659,1897.3197159411384,-3.6533635228063304,14.264743360124234,-17.09391463191514,36.664347910698325,3.0,5.0
Boulder_Men,LVA,Global-ELO,3,1761.9566771326795,1764.9382723342012,1761.4880769798813,1766.8976700877604,-4.3909962864190675,-11.876038346603005,-19.310855052727675,-0.6987006103863678,1.0,2.0
Boulder_Men,LVA,IFSC-ELO,2,1766.8976700877604,1766.8976700877604,1764.42717361022,1769.3681665653007,-19.310855052727675,-19.310855052727675,-26.77078443588198,-11.850925669573371,2.0,2.0
Boulder_Men,LVA,WC+-ELO,2,1748.4254016455002,1748.4254016455002,1741.6597639019108,1755.1910393890898,-5.485940512437196,-5.485940512437196,-6.03341262544626,-4.938468399428132,1.5,4.0
Boulder_Men,MAC,Global-ELO,5,1764.4311367106131,1762.460072204627,1756.8053697726684,1766.8581316974921,-14.16598842088979,-18.541897027483763,-27.539748491513137,-13.160751292457462,1.0,2.0
Boulder_Men,MAC,IFSC-ELO,5,1764.4311367106131,1762.460072204627,1756.8053697726684,1766.8581316974921,-14.16598842088979,-18.541897027483763,-27.539748491513137,-13.160751292457462,1.0,2.0
Boulder_Men,MAC,WC+-ELO,2,1757.5945625689783,1757.5945625689783,1752.9627780047213,1762.226347133235,-36.21898687947396,-36.21898687947396,-37.274026743052445,-35.163947015895474,3.0,3.0
Boulder_Men,MAS,Global-ELO,6,1782.0382161101056,1783.762998569102,1777.4674089067516,1786.0542451623558,-7.383171004028554,1.3760391609028677,-11.60409323126271,16.28860706089057,2.5,2.0
Boulder_Men,MAS,IFSC-ELO,8,1777.881335971735,1780.139591463977,1776.3470298601849,1785.5962431331245,-7.555057035594814,0.4665995178455944,-11.066522447248872,10.723805488156302,2.5,2.0
Boulder_Men,MAS,WC+-ELO,4,1781.2103619801385,1783.4814443481216,1776.6995035322527,1787.9923027960074,-6.32358083064787,-1.6060594749304755,-12.302824617402791,4.373184311824446,2.0,2.0
Boulder_Men,MEX,Global-ELO,20,1779.0389058607357,1783.0227090857923,1768.206258498715,1791.2192080282293,-15.290336078183145,-19.095331716358647,-29.39411368986333,-11.485537680091738,2.0,2.0
Boulder_Men,MEX,IFSC-ELO,29,1778.182274995286,1784.5471513718442,1771.2177506125097,1793.74884063105,-12.419634926566914,-16.83017960975187,-24.089678448525774,-9.773086082377404,2.0,2.0
Boulder_Men,MEX,WC+-ELO,15,1777.9251259437249,1780.5271799153713,1770.4309793144532,1792.1490194958092,-14.525714880970781,-11.725366567328274,-23.043360868180343,-9.323603432104733,2.0,2.0
Boulder_Men,MGL,Global-ELO,1,1754.9146785719963,1754.9146785719963,1754.9146785719963,1754.9146785719963,-19.996412444605312,-19.996412444605312,-19.996412444605312,-19.996412444605312,1.0,2.0
Boulder_Men,MGL,IFSC-ELO,1,1754.9146785719963,1754.9146785719963,1754.9146785719963,1754.9146785719963,-19.996412444605312,-19.996412444605312,-19.996412444605312,-19.996412444605312,1.0,2.0
Boulder_Men,MKD,Global-ELO,3,1764.2847891253148,1748.5469831986586,1738.8246377820597,1766.1382315785859,-55.262729010983776,-54.29780694164871,-60.188457182702564,-48.88961773526239,3.0,2.0
Boulder_Men,MKD,IFSC-ELO,5,1764.2847891253148,1763.6615323925184,1756.8544104203734,1767.9916740318567,-43.48992398156906,-39.164770169076064,-46.17193003687157,-42.516506459541006,3.0,2.0
Boulder_Men,MKD,WC+-ELO,4,1761.5854728301742,1746.9575538560186,1743.3315163342427,1765.2115103519502,-57.90778177149184,-56.08999899392643,-71.69135195282246,-42.30642881259581,3.0,2.5
